movie_id,title,rating,year,genres
1298443,黄飞鸿,8.4,1991.0,"剧情, 动作, 武侠, 古装"
26910820,灵魂摆渡·黄泉,7.0,2018.0,"悬疑, 惊悚, 奇幻"
1294417,笑傲江湖2：东方不败,8.5,2025.0,"剧情, 爱情, 武侠, 古装"
26633257,地球最后的夜晚,6.9,2018.0,"剧情, 爱情, 悬疑"
35337517,四海,5.3,2022.0,"喜剧, 动作, 爱情"
35556001,热烈,7.1,2023.0,"剧情, 喜剧"
34779692,新神榜：哪吒重生,6.8,2021.0,"动作, 动画, 奇幻"
26826398,杀破狼·贪狼,7.0,2017.0,"剧情, 动作"
1308722,十面埋伏,6.4,2004.0,"剧情, 武侠, 古装"
6080775,黄金大劫案,6.8,2012.0,"剧情, 喜剧, 动作, 爱情, 历史, 战争"
1296629,倩女幽魂2：人间道,8.1,1990.0,"爱情, 奇幻, 武侠, 古装"
3726072,东邪西毒：终极版,8.8,2009.0,"剧情, 动作, 爱情"
10344754,毒战,7.6,2013.0,"剧情, 动作, 犯罪"
34973399,你的婚礼,4.7,2021.0,爱情
36600459,捕风追影,8.2,2025.0,"剧情, 动作, 犯罪"
1419969,无极,5.5,2005.0,"剧情, 动作, 奇幻"
10537853,万箭穿心,8.6,2012.0,"剧情, 家庭"
1304624,旺角卡门,7.8,1988.0,"剧情, 爱情, 犯罪"
35653205,人生路不熟,5.8,2023.0,"剧情, 喜剧"
26411409,怦然星动,5.1,2015.0,"喜剧, 爱情"
30175306,追龙Ⅱ,5.4,2019.0,"剧情, 动作, 犯罪"
25872931,万物生长,5.7,2015.0,"喜剧, 爱情"
4822848,武林外传,6.5,2011.0,"喜剧, 动作, 古装"
1297862,英雄本色2,8.4,1987.0,"剧情, 动作, 犯罪"
1465829,赤壁(上),6.4,2008.0,"动作, 历史, 战争, 古装"
1853621,落叶归根,8.6,2007.0,"剧情, 喜剧"
1299059,倚天屠龙记之魔教教主,8.0,1993.0,"动作, 奇幻, 武侠, 古装"
1299745,破坏之王,7.9,1994.0,"喜剧, 动作"
6872273,盲探,7.2,2013.0,"喜剧, 爱情, 悬疑, 惊悚, 犯罪"
1304022,大腕,8.0,2001.0,喜剧
25858759,有一个地方只有我们知道,4.9,2015.0,爱情
1300741,枪火,8.8,1999.0,"剧情, 动作, 犯罪"
27114417,祖宗十九代,4.2,2018.0,"喜剧, 奇幻"
27180759,送我上青云,7.0,2019.0,剧情
3820191,杜拉拉升职记,5.6,2010.0,"剧情, 喜剧, 爱情"
6730004,爱,6.9,2012.0,"剧情, 爱情"
27087724,好莱坞往事,7.3,2019.0,"剧情, 喜剧"
1441602,霍元甲,7.2,2006.0,"剧情, 动作, 传记"
3993588,狼图腾,6.9,2015.0,"剧情, 冒险"
26644002,傲娇与偏见,4.7,2017.0,"喜剧, 爱情"
26290410,昨日青空,6.1,2018.0,"爱情, 动画"
36877322,默杀,5.9,2024.0,"剧情, 悬疑, 犯罪"
35818074,我爱你！,7.9,2023.0,"剧情, 爱情, 家庭"
26219652,少年班,6.0,2015.0,"剧情, 喜剧"
35914259,毒舌律师,7.5,2023.0,剧情
1927686,爱情呼叫转移,6.5,2007.0,"喜剧, 爱情"
26786669,决战中途岛,7.5,2019.0,"剧情, 历史, 战争"
1302476,麦兜故事,8.6,2001.0,"剧情, 喜剧, 动画"
11502973,星际特工：千星之城,6.9,2017.0,"动作, 科幻, 冒险"
1297763,方世玉,8.1,1993.0,"喜剧, 动作, 武侠, 古装"
35164328,扫黑·决战,6.0,2021.0,"剧情, 动作, 犯罪"
22266126,王牌保镖,7.2,2017.0,"喜剧, 动作, 犯罪"
27172891,大象席地而坐,8.1,2018.0,剧情
26661191,奇门遁甲,4.4,2017.0,"动作, 奇幻"
30279836,第十一回,7.2,2021.0,"剧情, 喜剧"
25853727,破风,7.3,2015.0,"剧情, 运动"
24827387,盗墓笔记,4.8,2016.0,"悬疑, 奇幻, 冒险"
10604486,不二神探,4.8,2013.0,"喜剧, 动作, 犯罪"
1307323,天下无双,7.2,2002.0,"喜剧, 爱情, 歌舞, 古装"
26996619,古董局中局,5.9,2021.0,"剧情, 悬疑, 冒险"
1418605,夜宴,6.0,2006.0,"剧情, 动作, 武侠, 古装"
25849475,新娘大作战,4.4,2015.0,"喜剧, 爱情"
3813779,剑雨,7.7,2010.0,"动作, 爱情, 武侠, 古装"
1950525,大灌篮,5.6,2008.0,"喜剧, 运动"
4709904,前度,7.0,2010.0,爱情
36149032,我们一起摇太阳,8.0,2024.0,"剧情, 爱情, 家庭"
27149818,胖子行动队,4.2,2018.0,"喜剧, 动作"
20020577,推拿,8.0,2014.0,剧情
4009651,斗牛,8.2,2009.0,"剧情, 喜剧"
19973815,分手合约,5.8,2013.0,爱情
1294561,太极张三丰,8.1,1993.0,"喜剧, 动作, 武侠, 古装"
1297909,A计划,8.2,1983.0,"喜剧, 动作"
20388223,激战,8.0,2013.0,"剧情, 动作, 运动"
20266753,警察故事2013,5.9,2013.0,"剧情, 动作, 犯罪"
1300303,我是谁,7.8,1998.0,"喜剧, 动作, 科幻, 冒险"
23331914,狂怒,8.0,2014.0,"剧情, 动作, 战争"
26816104,从21世纪安全撤离,7.3,2024.0,"喜剧, 科幻"
4896263,将爱情进行到底,6.5,2011.0,"剧情, 爱情"
3743114,黄海,8.5,2010.0,"剧情, 动作, 犯罪"
35235365,断·桥,5.8,2022.0,"剧情, 犯罪"
20513059,被偷走的那五年,6.0,2013.0,爱情
2303845,刺客聂隐娘,7.3,2015.0,"剧情, 武侠, 古装"
26354336,爵迹,3.8,2016.0,"动画, 奇幻"
26816090,沉默的证人,5.2,2019.0,"动作, 犯罪"
25827963,西游记之孙悟空三打白骨精,5.6,2016.0,"喜剧, 动作, 奇幻"
26759539,十万个冷笑话2,7.3,2017.0,"喜剧, 动画, 奇幻"
30394535,被光抓走的人,6.9,2019.0,"剧情, 爱情, 科幻"
36498717,小小的我,7.1,2024.0,"剧情, 家庭"
26935283,侍神令,5.3,2021.0,奇幻
26333560,疾速追杀2,7.9,2017.0,"动作, 惊悚, 犯罪"
5344178,11度青春之《老男孩》,8.4,2010.0,"剧情, 喜剧, 短片"
36448279,罗小黑战记2,8.7,2025.0,"动画, 奇幻, 冒险"
1292052,肖申克的救赎,9.7,1994.0,"剧情, 犯罪"
25662329,疯狂动物城,9.2,2016.0,"喜剧, 动画, 冒险"
1291561,千与千寻,9.4,2019.0,"剧情, 动画, 奇幻"
1292722,泰坦尼克号,9.5,1998.0,"剧情, 爱情, 灾难"
20495023,寻梦环游记,9.1,2017.0,"喜剧, 动画, 音乐, 奇幻"
1292064,楚门的世界,9.4,1998.0,"剧情, 科幻"
1889243,星际穿越,9.4,2014.0,"剧情, 科幻, 冒险"
1295644,这个杀手不太冷,9.4,2024.0,"剧情, 动作, 犯罪"
1292720,阿甘正传,9.5,1994.0,"剧情, 爱情"
3541415,盗梦空间,9.4,2010.0,"剧情, 科幻, 悬疑, 冒险"
35689244,F1：狂飙飞车,8.7,2025.0,"剧情, 动作, 运动"
3793023,三傻大闹宝莱坞,9.2,2011.0,"剧情, 喜剧, 爱情, 歌舞"
3319755,怦然心动,9.1,2010.0,"剧情, 喜剧, 爱情"
26387939,摔跤吧！爸爸,9.0,2017.0,"剧情, 家庭, 传记, 运动"
26683290,你的名字。,8.5,2016.0,"剧情, 爱情, 动画"
1295038,哈利·波特与魔法石,9.2,2002.0,"奇幻, 冒险"
1292001,海上钢琴师,9.3,2019.0,"剧情, 音乐"
1849031,当幸福来敲门,9.1,2008.0,"剧情, 家庭, 传记"
1308807,哈尔的移动城堡,9.1,2024.0,"爱情, 动画, 奇幻, 冒险"
2129039,飞屋环游记,9.1,2009.0,"剧情, 喜剧, 动画, 冒险"
1652587,阿凡达,8.8,2010.0,"动作, 科幻, 冒险"
25986180,釜山行,8.6,2016.0,"动作, 惊悚, 灾难"
6786002,触不可及,9.3,2011.0,"剧情, 喜剧"
1291560,龙猫,9.2,2018.0,"动画, 奇幻, 冒险"
1291549,放牛班的春天,9.3,2004.0,"剧情, 音乐"
2131459,机器人总动员,9.3,2008.0,"科幻, 动画, 冒险"
1305487,猫鼠游戏,9.1,2003.0,"剧情, 传记, 犯罪"
1292063,美丽人生,9.5,2020.0,"剧情, 喜剧, 爱情, 战争"
27010768,寄生虫,8.8,2019.0,剧情
1292220,情书,8.9,1999.0,"剧情, 爱情"
26580232,看不见的客人,8.8,2017.0,"剧情, 悬疑, 惊悚, 犯罪"
3011091,忠犬八公的故事,9.4,2009.0,剧情
36445098,还有明天,9.3,2025.0,"剧情, 喜剧, 历史"
11026735,超能陆战队,8.8,2015.0,"喜剧, 动作, 科幻, 动画, 冒险"
4920389,头号玩家,8.6,2018.0,"动作, 科幻, 冒险"
24733428,心灵奇旅,8.7,2020.0,"动画, 音乐, 奇幻"
3287562,神偷奶爸,8.7,2010.0,"喜剧, 动画, 冒险"
30170448,何以为家,9.1,2019.0,剧情
1295124,辛德勒的名单,9.5,1993.0,"剧情, 历史, 战争"
35593344,奥本海默,8.8,2023.0,"剧情, 传记, 历史"
1291548,死亡诗社,9.2,1989.0,剧情
4202982,冰雪奇缘,8.5,2014.0,"喜剧, 动画, 歌舞, 奇幻"
10533913,头脑特工队,8.8,2015.0,"喜剧, 动画, 冒险"
11525673,布达佩斯大饭店,8.9,2014.0,"剧情, 喜剧, 冒险"
1851857,蝙蝠侠：黑暗骑士,9.2,2008.0,"剧情, 动作, 科幻, 惊悚, 犯罪"
36090457,头脑特工队2,8.4,2024.0,"剧情, 喜剧, 动画, 奇幻, 冒险"
1457217,哈利·波特与凤凰社,8.6,2007.0,"奇幻, 冒险"
2133323,白日梦想家,8.6,2013.0,"剧情, 喜剧, 冒险"
1298070,加勒比海盗,8.8,2003.0,"动作, 奇幻, 冒险"
27119724,小丑,8.7,2019.0,"剧情, 惊悚, 犯罪"
2334904,禁闭岛,8.9,2010.0,"剧情, 悬疑, 惊悚"
2051007,哈利·波特与死亡圣器(上),8.6,2010.0,"奇幻, 冒险"
2353023,驯龙高手,8.8,2010.0,"动画, 奇幻, 冒险"
1292343,蝴蝶效应,8.9,2004.0,"剧情, 科幻, 悬疑, 惊悚"
5912992,熔炉,9.3,2011.0,剧情
1907966,疯狂原始人,8.7,2013.0,"喜剧, 动画, 冒险"
30334073,调音师,8.2,2019.0,"喜剧, 悬疑, 惊悚, 犯罪"
1485260,本杰明·巴顿奇事,9.0,2008.0,"剧情, 爱情, 奇幻"
1293544,沉默的羔羊,8.9,1991.0,"剧情, 惊悚, 犯罪"
1293839,罗马假日,9.1,1953.0,"剧情, 喜剧, 爱情"
1292370,剪刀手爱德华,8.7,1990.0,"剧情, 爱情, 奇幻"
10577869,时空恋旅人,8.8,2013.0,"喜剧, 爱情, 奇幻"
35575567,沙丘2,8.1,2024.0,"剧情, 动作, 科幻, 冒险"
1291571,指环王1：护戒使者,9.1,2002.0,"剧情, 动作, 奇幻, 冒险"
1291843,黑客帝国,9.1,2000.0,"动作, 科幻"
1292223,七宗罪,8.8,1995.0,"剧情, 悬疑, 惊悚, 犯罪"
36328210,姥姥的外孙,8.8,2024.0,剧情
1433330,哈利·波特与混血王子,8.4,2009.0,"奇幻, 冒险"
3011051,恐怖游轮,8.5,2009.0,"科幻, 悬疑, 惊悚, 奇幻"
21937452,素媛,9.3,2013.0,剧情
21318488,消失的爱人,8.7,2014.0,"剧情, 悬疑, 惊悚, 犯罪"
1296141,控方证人,9.6,1957.0,"剧情, 悬疑, 惊悚, 犯罪"
1291832,低俗小说,8.9,1994.0,"剧情, 喜剧, 犯罪"
1296736,钢琴家,9.3,2002.0,"剧情, 音乐, 传记, 战争"
1297359,幽灵公主,8.9,2025.0,"动画, 奇幻, 冒险"
1292656,心灵捕手,9.0,1997.0,剧情
36247731,新·驯龙高手,8.3,2025.0,"剧情, 喜剧, 动作, 奇幻, 冒险"
1292000,搏击俱乐部,9.0,1999.0,"剧情, 动作, 悬疑, 惊悚"
1291552,指环王3：王者无敌,9.3,2004.0,"剧情, 动作, 奇幻, 冒险"
1296339,爱在黎明破晓前,8.8,1995.0,"剧情, 爱情"
35883131,雄狮少年2,8.5,2024.0,"喜剧, 动作, 动画"
25980443,海边的曼彻斯特,8.6,2017.0,"剧情, 家庭"
1306029,美丽心灵,9.1,2001.0,"剧情, 传记"
4739952,初恋这件小事,8.5,2012.0,"剧情, 喜剧, 爱情"
26656728,泳者之心,9.0,2024.0,"剧情, 传记, 运动"
24773958,复仇者联盟3：无限战争,8.1,2018.0,"动作, 科幻, 奇幻, 冒险"
5322596,超脱,9.0,2011.0,剧情
1867345,遗愿清单,8.7,2007.0,"剧情, 喜剧, 冒险"
1297192,致命ID,8.9,2003.0,"剧情, 悬疑, 惊悚"
1291572,指环王2：双塔奇兵,9.2,2003.0,"剧情, 动作, 奇幻, 冒险"
1432146,钢铁侠,8.4,2008.0,"动作, 科幻, 惊悚, 冒险"
26799731,请以你的名字呼唤我,8.8,2017.0,"剧情, 爱情, 同性"
1300267,乱世佳人,9.3,1939.0,"剧情, 爱情, 历史, 战争"
1291579,怪兽电力公司,8.8,2001.0,"喜剧, 动画, 儿童, 奇幻, 冒险"
26628357,一个叫欧维的男人决定去死,8.9,2015.0,剧情
30391186,蜘蛛侠：纵横宇宙,8.5,2023.0,"喜剧, 动作, 科幻, 动画, 奇幻, 冒险"
25864085,火星救援,8.5,2015.0,"剧情, 科幻, 冒险"
1300299,杀人回忆,8.9,2003.0,"剧情, 动作, 悬疑, 惊悚, 犯罪"
27622447,小偷家族,8.7,2018.0,"剧情, 家庭, 犯罪"
35712804,首尔之春,8.8,2023.0,剧情
26325320,血战钢锯岭,8.7,2016.0,"剧情, 传记, 历史, 战争"
1866479,复仇者联盟,8.3,2012.0,"动作, 科幻, 奇幻, 冒险"
1299131,教父2,9.3,1974.0,"剧情, 犯罪"
1780330,致命魔术,8.9,2006.0,"剧情, 悬疑, 惊悚"
26258779,银河护卫队3,8.3,2023.0,"喜剧, 动作, 科幻, 惊悚, 冒险"
1959877,崖上的波妞,8.6,2020.0,"动画, 奇幻, 冒险"
3008247,穿条纹睡衣的男孩,9.2,2008.0,"剧情, 战争"
26611804,三块广告牌,8.7,2018.0,"剧情, 犯罪"
35633650,坠落的审判,8.7,2024.0,"剧情, 家庭"
25977027,小姐,8.5,2016.0,"剧情, 悬疑, 情色, 同性"
1482072,穿普拉达的女王,8.2,2007.0,"剧情, 喜剧"
25773932,爆裂鼓手,8.6,2024.0,"剧情, 音乐"
1291578,冰川时代,8.7,2002.0,"喜剧, 动画, 冒险"
1292215,天使爱美丽,8.7,2001.0,"剧情, 喜剧, 爱情"
35603727,猫猫的奇幻漂流,8.5,2025.0,"动画, 奇幻, 冒险"
1291990,爱在日落黄昏时,8.9,2004.0,"剧情, 爱情"
1294408,音乐之声,9.1,1965.0,"剧情, 爱情, 歌舞, 传记"
25807345,彗星来的那一夜,8.6,2013.0,"科幻, 悬疑, 惊悚"
24750126,荒蛮故事,8.7,2025.0,"剧情, 喜剧, 犯罪"
26374197,蜘蛛侠：平行宇宙,8.6,2018.0,"动作, 科幻, 动画, 冒险"
3395373,蝙蝠侠：黑暗骑士崛起,8.9,2012.0,"剧情, 动作, 科幻, 惊悚, 犯罪"
3075287,源代码,8.6,2011.0,"科幻, 悬疑, 惊悚"
1293359,菊次郎的夏天,8.9,2020.0,"剧情, 喜剧"
35902857,完美的日子,8.5,2024.0,剧情
5989818,萤火之森,8.8,2011.0,"剧情, 爱情, 动画, 奇幻"
1292849,拯救大兵瑞恩,9.1,1998.0,"剧情, 战争"
10777687,7号房的礼物,8.9,2013.0,"剧情, 喜剧, 家庭"
1307811,魔女宅急便,8.7,1989.0,"动画, 奇幻, 冒险"
5300054,波西米亚狂想曲,8.6,2019.0,"剧情, 同性, 音乐, 传记"
7065154,银河护卫队,8.1,2014.0,"动作, 科幻, 冒险"
1291580,杀死比尔,8.4,2003.0,"动作, 惊悚, 犯罪"
1293182,十二怒汉,9.4,1957.0,剧情
34940879,年少日记,8.4,2024.0,剧情
1858711,玩具总动员3,8.9,2010.0,"喜剧, 动画, 奇幻, 冒险"
6534248,无敌破坏王,8.7,2012.0,"喜剧, 动画, 奇幻, 冒险"
1783457,功夫熊猫,8.3,2008.0,"喜剧, 动作, 动画, 冒险"
1978709,黑天鹅,8.6,2010.0,"剧情, 惊悚"
2997076,华尔街之狼,8.1,2013.0,"剧情, 传记, 犯罪"
26259677,垫底辣妹,8.3,2016.0,"剧情, 家庭"
1309163,恋恋笔记本,8.5,2004.0,"剧情, 爱情"
1292274,幸福终点站,8.8,2005.0,"剧情, 喜剧, 爱情"
6307447,被解救的姜戈,8.8,2013.0,"剧情, 动作, 西部, 冒险"
35797709,怪物,8.6,2023.0,剧情
4202302,借东西的小人阿莉埃蒂,8.9,2010.0,"动画, 奇幻, 冒险"
6985810,狩猎,9.1,2012.0,剧情
1418834,断背山,8.8,2005.0,"剧情, 爱情, 同性, 家庭"
1787291,被嫌弃的松子的一生,8.8,2006.0,"剧情, 歌舞"
2209573,贫民窟的百万富翁,8.6,2009.0,"剧情, 爱情"
1865703,红辣椒,9.0,2006.0,"科幻, 动画, 悬疑, 惊悚"
36765646,蓦然回首,8.1,2024.0,"剧情, 动画"
6390823,美国队长2,8.1,2014.0,"动作, 科幻, 惊悚, 冒险"
10808442,爱在午夜降临前,8.9,2013.0,"剧情, 爱情"
1291828,天堂电影院,9.2,2021.0,"剧情, 爱情"
37067150,关于约会的一切,8.1,2025.0,"喜剧, 爱情"
1950148,赎罪,8.6,2008.0,"剧情, 爱情, 悬疑, 战争"
1293350,两杆大烟枪,9.1,1998.0,"剧情, 喜剧, 犯罪"
1294240,教父3,9.0,1990.0,"剧情, 犯罪"
1309101,查理和巧克力工厂,8.3,2005.0,"喜剧, 奇幻, 冒险"
10463953,模仿游戏,8.8,2015.0,"剧情, 同性, 传记, 战争"
10437779,新世界,8.9,2013.0,"剧情, 犯罪"
1438652,无耻混蛋,8.7,2009.0,"剧情, 犯罪"
1292224,飞越疯人院,9.1,1975.0,剧情
26607693,敦刻尔克,8.4,2017.0,"剧情, 历史, 战争"
30318116,利刃出鞘,8.1,2019.0,"剧情, 喜剧, 悬疑, 犯罪"
35861791,初步举证,9.5,2025.0,剧情
21937445,辩护人,9.2,2013.0,剧情
4268598,告白,8.8,2010.0,"剧情, 悬疑"
1293088,小鬼当家,8.4,1990.0,"喜剧, 家庭, 犯罪"
1297630,第六感,8.9,1999.0,"剧情, 悬疑, 惊悚"
1417598,电锯惊魂,8.7,2004.0,"悬疑, 惊悚, 恐怖"
10512661,银翼杀手2049,8.3,2017.0,"剧情, 动作, 科幻, 悬疑, 惊悚"
27024903,天才枪手,8.2,2017.0,"剧情, 悬疑, 犯罪"
1292262,美国往事,9.1,1984.0,"剧情, 犯罪"
1291575,玩具总动员,8.6,1995.0,"喜剧, 动画, 家庭"
2149806,入殓师,8.9,2021.0,剧情
1395091,未麻的部屋,9.1,1997.0,"剧情, 动画, 悬疑, 惊悚, 犯罪"
21360417,恐怖直播,8.7,2013.0,"剧情, 悬疑, 犯罪"
1291545,大鱼,8.8,2003.0,"剧情, 爱情, 奇幻, 冒险"
1292225,闪灵,8.3,1980.0,恐怖
1900841,窃听风暴,9.2,2006.0,"剧情, 悬疑"
1292401,真爱至上,8.5,2003.0,"剧情, 喜剧, 爱情"
1793491,美食总动员,8.6,2007.0,"喜剧, 动画, 奇幻"
1291992,末路狂花,9.0,1991.0,"剧情, 惊悚, 犯罪"
1308779,后天,8.3,2004.0,"科幻, 灾难"
1304447,记忆碎片,8.7,2000.0,"剧情, 悬疑, 惊悚, 犯罪"
4915857,神偷奶爸2,8.1,2014.0,"喜剧, 动画, 冒险"
3592854,疯狂的麦克斯4：狂暴之路,8.7,2015.0,"动作, 科幻, 冒险"
26393561,小萝莉的猴神大叔,8.4,2018.0,"剧情, 喜剧, 动作"
1302827,人工智能,8.7,2001.0,"剧情, 科幻"
25895901,海街日记,8.8,2015.0,"剧情, 家庭"
25929151,遇见你之前,8.1,2016.0,"剧情, 爱情"
24405378,王牌特工：特工学院,8.4,2015.0,"喜剧, 动作, 冒险"
1304102,谍影重重,8.6,2002.0,"动作, 悬疑, 惊悚"
1297052,侧耳倾听,8.9,1995.0,"剧情, 爱情, 动画"
1315574,加勒比海盗2：亡灵的宝藏,8.5,2006.0,"动作, 奇幻, 冒险"
36894170,初吻,8.5,2025.0,"爱情, 奇幻"
1292217,穆赫兰道,8.4,2001.0,"剧情, 悬疑, 惊悚"
1959195,忠犬八公物语,9.2,1987.0,剧情
1303021,小鞋子,9.2,1997.0,"剧情, 家庭, 儿童"
3005875,2012,8.0,2009.0,"科幻, 灾难"
1794171,变形金刚,8.4,2007.0,"动作, 科幻"
25814705,小森林 夏秋篇,9.0,2014.0,剧情
1300374,绿里奇迹,8.9,1999.0,"剧情, 悬疑, 犯罪, 奇幻"
1302467,黑客帝国3：矩阵革命,8.8,2003.0,"动作, 科幻"
1304141,黑客帝国2：重装上阵,8.7,2003.0,"动作, 科幻"
1309069,蝙蝠侠：侠影之谜,8.6,2005.0,"剧情, 动作, 科幻, 惊悚, 犯罪"
20645098,小王子,8.4,2015.0,"动画, 奇幻"
1306809,生化危机,8.3,2002.0,"动作, 科幻, 恐怖"
3804629,招魂,8.1,2013.0,"悬疑, 惊悚, 恐怖"
1291585,风之谷,8.9,1992.0,"动画, 奇幻, 冒险"
30257175,燃烧女子的肖像,8.7,2019.0,"剧情, 爱情, 同性"
1292226,2001太空漫游,8.9,1968.0,"科幻, 惊悚, 冒险"
1793929,达拉斯买家俱乐部,8.8,2013.0,"剧情, 同性, 传记"
25814707,小森林 冬春篇,9.0,2015.0,剧情
26842702,燃烧,8.1,2018.0,"剧情, 悬疑, 犯罪"
1298038,诺丁山,8.0,1999.0,"喜剧, 爱情"
1966182,霍比特人1：意外之旅,8.5,2013.0,"动作, 奇幻, 冒险"
4917726,阳光姐妹淘,8.8,2011.0,"剧情, 喜剧"
1294639,勇敢的心,8.9,1995.0,"剧情, 动作, 传记, 历史, 战争"
1461403,茶馆,9.6,1982.0,"剧情, 历史"
1306861,我是山姆,9.0,2001.0,"剧情, 家庭"
6722879,她,8.4,2013.0,"剧情, 爱情, 科幻"
26761416,至暗时刻,8.5,2017.0,"剧情, 传记, 历史, 战争"
1306664,共同警备区,9.0,2000.0,剧情
35284253,青春变形记,8.0,2022.0,"喜剧, 动画, 奇幻, 冒险"
1294371,摩登时代,9.3,1936.0,"剧情, 喜剧, 爱情"
2973079,霍比特人3：五军之战,8.6,2015.0,"动作, 奇幻, 冒险"
1422283,高山下的花环,9.5,1984.0,"剧情, 战争"
1300992,完美的世界,9.1,1993.0,"剧情, 犯罪"
2043546,秒速5厘米,8.3,2007.0,"剧情, 爱情, 动画"
1418192,加勒比海盗3：世界的尽头,8.4,2007.0,"动作, 奇幻, 冒险"
3233635,功夫熊猫2,8.1,2011.0,"喜剧, 动作, 动画, 冒险"
1306612,蜘蛛侠,8.1,2002.0,"动作, 科幻, 冒险"
1578507,谍影重重3,8.9,2007.0,"动作, 悬疑, 惊悚"
1428175,血钻,8.7,2006.0,"剧情, 惊悚, 冒险"
1300117,千钧一发,8.8,1997.0,"剧情, 科幻, 惊悚"
4824512,驯龙高手2,8.1,2014.0,"动画, 奇幻, 冒险"
1945780,血色将至,8.4,2007.0,剧情
1291838,红猪,8.6,2023.0,"喜剧, 动画, 冒险"
4023638,国王的演讲,8.4,2012.0,"剧情, 传记, 历史"
1291586,海底总动员,8.5,2003.0,"喜剧, 动画, 冒险"
3042261,西线无战事,8.5,2022.0,"剧情, 动作, 战争"
3011308,孤儿怨,8.2,2009.0,"悬疑, 惊悚, 恐怖"
1760622,香水,8.5,2006.0,"剧情, 犯罪, 奇幻"
1293861,油炸绿番茄,8.8,1991.0,剧情
1291574,玩具总动员2,8.5,1999.0,"喜剧, 动画, 奇幻, 冒险"
20438964,无敌破坏王2：大闹互联网,8.0,2018.0,"喜剧, 动画, 奇幻, 冒险"
1291870,雨人,8.7,1988.0,剧情
35611467,老狐狸,8.1,2023.0,剧情
3006772,第九区,8.4,2009.0,"剧情, 动作, 科幻, 惊悚"
1295045,天才瑞普利,8.3,1999.0,"剧情, 惊悚, 犯罪"
35736202,狗神,8.1,2023.0,剧情
1857099,老无所依,8.4,2007.0,"剧情, 惊悚, 犯罪"
36689857,荒野机器人,8.2,2024.0,"科幻, 动画, 冒险"
6850547,玩具总动员4,8.5,2019.0,"喜剧, 动画, 奇幻"
1291936,攻壳机动队,9.0,2025.0,"动作, 科幻, 动画"
26615208,隐藏人物,8.9,2016.0,"剧情, 传记, 历史"
3269068,精灵旅社,8.1,2013.0,"喜剧, 动画, 奇幻"
1308767,谍影重重2,8.7,2004.0,"动作, 悬疑, 惊悚"
1310177,东京教父,9.0,2003.0,"剧情, 喜剧, 动画"
30466931,波斯语课,8.1,2021.0,剧情
11606328,霍比特人2：史矛革之战,8.5,2014.0,"动作, 奇幻, 冒险"
6791750,起风了,8.2,2013.0,"剧情, 爱情, 动画"
3789848,怪兽大学,8.3,2013.0,"喜剧, 动画, 冒险"
3068206,碟中谍4,8.4,2012.0,"动作, 惊悚, 冒险"
1291822,卢旺达饭店,8.9,2004.0,"剧情, 传记, 历史, 战争"
1293181,惊魂记,9.0,1960.0,"悬疑, 惊悚, 恐怖"
25787888,八恶人,8.7,2015.0,"剧情, 犯罪, 西部"
1419936,战争之王,8.7,2005.0,"剧情, 犯罪"
1291844,终结者2：审判日,8.8,1991.0,"动作, 科幻"
10485647,X战警：逆转未来,8.2,2014.0,"剧情, 动作, 科幻, 冒险"
1292337,无人知晓,9.1,2004.0,剧情
1292348,洛城机密,8.9,1997.0,"剧情, 悬疑, 惊悚, 犯罪"
1945330,迷雾,8.1,2007.0,"科幻, 惊悚, 恐怖"
10594965,实习生,8.0,2015.0,喜剧
3072124,玛丽和麦克斯,9.0,2025.0,"剧情, 喜剧, 动画"
2222996,步履不停,8.8,2008.0,"剧情, 家庭"
4746257,明日边缘,8.2,2014.0,"动作, 科幻"
1305666,时时刻刻,8.7,2002.0,剧情
26614893,完美陌生人,8.5,2018.0,"剧情, 喜剧"
1293929,廊桥遗梦,8.8,1995.0,"剧情, 爱情"
26419637,误杀瞒天记,8.7,2022.0,"剧情, 悬疑, 犯罪"
1293318,萤火虫之墓,8.7,1988.0,"剧情, 动画, 战争"
1418752,万能钥匙,8.0,2005.0,"剧情, 悬疑, 恐怖"
33432655,困在时间里的父亲,8.6,2021.0,剧情
3796613,与玛格丽特的午后,9.1,2010.0,喜剧
1291584,杀死比尔2,8.1,2004.0,"动作, 惊悚, 犯罪"
4848115,你看起来好像很好吃,8.9,2010.0,"剧情, 动画, 儿童"
1292484,碟中谍,8.3,1996.0,"动作, 惊悚, 冒险"
1291879,罗生门,8.8,1950.0,"剧情, 悬疑, 犯罪"
1863766,魔发奇缘,8.3,2011.0,"喜剧, 动画, 冒险"
6874403,再次出发之纽约遇见你,8.6,2015.0,"喜剧, 爱情, 音乐"
1292523,侏罗纪公园,8.3,2013.0,"科幻, 惊悚, 冒险"
25724855,房间,8.7,2015.0,"剧情, 家庭"
1300868,异形,8.3,1979.0,"科幻, 惊悚, 恐怖"
25765735,金刚狼3：殊死一战,8.3,2017.0,"剧情, 动作, 科幻"
26683421,特工,8.8,2018.0,剧情
4286017,速度与激情5,8.5,2011.0,"动作, 犯罪"
27615441,网络谜踪,8.5,2018.0,"剧情, 悬疑, 惊悚, 犯罪"
6538866,极速车王,8.5,2020.0,"剧情, 传记, 运动"
2286642,名侦探柯南：贝克街的亡灵,8.8,2023.0,"动画, 悬疑, 冒险"
